path,file_kind,language,confidence,evidence,errors
/usr/bin/mcookie,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['ld-linux-x86-64.so.2', 'libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 73 (via nm)",
/usr/bin/md5sum,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 69 (via nm)",
/usr/bin/mesg,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 47 (via nm)",
/usr/bin/mkdir,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 113 (via nm)",
/usr/bin/mkfifo,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 100 (via nm)",
/usr/bin/mknod,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 103 (via nm)",
/usr/bin/mktemp,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 66 (via nm)",
/usr/bin/more,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libtinfo.so.6'] (via readelf); elf_symbol:nm -D symbols: 122 (via nm)",
/usr/bin/mount,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libmount.so.1', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 165 (via nm)",
/usr/bin/mountpoint,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libmount.so.1'] (via readelf); elf_symbol:nm -D symbols: 47 (via nm)",
/usr/bin/mv,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libacl.so.1', 'libattr.so.1', 'libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 154 (via nm)",
/usr/bin/namei,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 70 (via nm)",
/usr/bin/newgrp,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libaudit.so.1', 'libc.so.6', 'libcrypt.so.1'] (via readelf); elf_symbol:nm -D symbols: 98 (via nm)",
/usr/bin/nice,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 61 (via nm)",
/usr/bin/nl,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 81 (via nm)",
/usr/bin/nohup,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 65 (via nm)",
/usr/bin/nproc,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 63 (via nm)",
/usr/bin/nsenter,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 82 (via nm)",
/usr/bin/numfmt,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 74 (via nm)",
/usr/bin/od,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 76 (via nm)",
/usr/bin/partx,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libblkid.so.1', 'libc.so.6', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 165 (via nm)",
/usr/bin/passwd,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libaudit.so.1', 'libc.so.6', 'libpam.so.0', 'libpam_misc.so.0', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 138 (via nm)",
/usr/bin/paste,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 62 (via nm)",
/usr/bin/pathchk,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 58 (via nm)",
/usr/bin/perl,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libcrypt.so.1', 'libm.so.6'] (via readelf); elf_symbol:nm -D symbols: 2190 (via nm)",
/usr/bin/perl5.36.0,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libcrypt.so.1', 'libm.so.6'] (via readelf); elf_symbol:nm -D symbols: 2190 (via nm)",
/usr/bin/pinky,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 77 (via nm)",
/usr/bin/pldd,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu.version_r', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 42 (via nm)",
/usr/bin/pr,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 84 (via nm)",
/usr/bin/printenv,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 58 (via nm)",
/usr/bin/printf,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 65 (via nm)",
/usr/bin/prlimit,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 74 (via nm)",
/usr/bin/ptx,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 99 (via nm)",
/usr/bin/pwd,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 67 (via nm)",
/usr/bin/readlink,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 63 (via nm)",
/usr/bin/realpath,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 64 (via nm)",
/usr/bin/rename.ul,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 55 (via nm)",
/usr/bin/renice,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 34 (via nm)",
/usr/bin/resizepart,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 112 (via nm)",
/usr/bin/rev,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 42 (via nm)",
/usr/bin/rgrep,script,Shell,0.990,shebang:/bin/sh (via python),
/usr/bin/rm,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 81 (via nm)",
/usr/bin/rmdir,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 65 (via nm)",
/usr/bin/run-parts,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.got', '.got.plt', '.init', '.init_array', '.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 59 (via nm)",
/usr/bin/runcon,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 73 (via nm)",
/usr/bin/savelog,script,Shell,0.990,shebang:/bin/sh (via python),
/usr/bin/script,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 120 (via nm)",
/usr/bin/scriptlive,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 112 (via nm)",
/usr/bin/scriptreplay,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 82 (via nm)",
/usr/bin/sdiff,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 101 (via nm)",
/usr/bin/sed,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debuglink', '.got', '.got.plt', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libacl.so.1', 'libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 143 (via nm)",
/usr/bin/seq,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 69 (via nm)",
/usr/bin/setarch,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 39 (via nm)",
/usr/bin/setpriv,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libcap-ng.so.0'] (via readelf); elf_symbol:nm -D symbols: 138 (via nm)",
/usr/bin/setsid,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 39 (via nm)",
/usr/bin/setterm,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libtinfo.so.6'] (via readelf); elf_symbol:nm -D symbols: 81 (via nm)",
/usr/bin/sha1sum,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 69 (via nm)",
/usr/bin/sha224sum,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 69 (via nm)",
/usr/bin/sha256sum,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 69 (via nm)",
/usr/bin/sha384sum,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 69 (via nm)",
/usr/bin/sha512sum,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 69 (via nm)",
/usr/bin/shred,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 90 (via nm)",
/usr/bin/shuf,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 79 (via nm)",
/usr/bin/sleep,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 60 (via nm)",
